,id_student,num_of_prev_attempts,studied_credits,module_presentation_length,avg_initial_score,first_eval_score,total_clicks_acum,total_active_days,Cluster,risk_class
30504,559770,0,60,240,80.0,74.0,6289.0,205.0,0,1
30505,559770,0,60,240,80.0,74.0,6289.0,205.0,0,1
30506,559785,0,60,240,95.0,98.0,11858.0,248.0,0,1
30507,559856,0,60,240,93.0,96.0,12110.0,233.0,0,1
30508,559991,0,60,240,37.0,46.0,600.0,32.0,3,0
30509,560010,0,60,240,0.0,0.0,124.0,5.0,2,0
30510,560022,0,60,240,81.0,96.0,4281.0,110.0,0,1
30511,560046,0,60,240,60.0,68.0,3949.0,151.0,0,1
30512,560067,0,90,240,88.0,100.0,858.0,40.0,0,0
30513,560072,0,60,240,89.0,84.0,5697.0,148.0,0,1
30514,560182,0,90,240,91.0,90.0,8122.0,216.0,0,1
30515,560197,0,60,240,0.0,0.0,8.0,1.0,1,0
30516,560199,0,120,240,94.0,96.0,3320.0,75.0,0,1
30517,560207,0,60,240,63.0,64.0,7450.0,200.0,0,1
30518,560404,0,75,240,72.0,80.0,6060.0,189.0,0,0
30519,560410,0,60,240,66.0,76.0,424.0,19.0,3,0
30520,560410,0,60,240,66.0,76.0,424.0,19.0,3,1
30521,560425,0,60,240,79.0,76.0,6592.0,166.0,0,1
30522,560431,0,60,240,100.0,100.0,18039.0,255.0,0,1
30523,560443,0,60,240,0.0,0.0,23.0,2.0,1,0
30524,560459,0,60,240,0.0,0.0,553.0,17.0,3,0
30525,560459,0,60,240,0.0,0.0,553.0,17.0,3,0
30526,560496,0,90,240,62.0,84.0,2048.0,65.0,0,0
30527,560496,0,90,240,62.0,84.0,2048.0,65.0,0,0
30528,560496,0,90,240,62.0,84.0,2048.0,65.0,0,1
30529,560585,0,60,240,92.0,94.0,9875.0,138.0,0,1
30530,928248,0,60,240,86.0,86.0,2730.0,70.0,0,1
30531,962951,2,150,240,74.0,74.0,108.0,8.0,2,0
30532,988019,0,60,240,93.0,90.0,1627.0,103.0,0,0
30533,988019,0,60,240,93.0,90.0,1627.0,103.0,0,0
30534,999174,1,150,240,84.0,72.0,6307.0,217.0,0,1
30535,1026777,1,210,240,87.0,86.0,552.0,15.0,3,0
30536,1034674,0,60,240,87.0,88.0,6543.0,153.0,0,1
30537,1054876,0,60,240,69.0,76.0,1036.0,41.0,0,0
30538,1073767,0,60,240,89.0,90.0,6145.0,148.0,0,1
30539,1090738,1,150,240,78.0,78.0,1325.0,59.0,0,0
30540,1097354,0,90,240,88.0,94.0,3269.0,117.0,0,1
30541,1118284,0,60,240,82.0,84.0,3778.0,173.0,0,1
30542,1337055,1,150,240,84.0,86.0,2685.0,94.0,0,1
30543,1347198,0,60,240,93.0,92.0,2804.0,83.0,0,1
30544,1397662,0,60,240,79.0,80.0,7858.0,106.0,0,0
30545,1411562,0,60,240,0.0,0.0,716.0,12.0,0,0
30546,1436558,0,60,240,77.0,76.0,3058.0,134.0,0,1
30547,1440072,0,150,240,79.0,84.0,4366.0,125.0,0,1
30548,1442706,0,90,240,71.0,76.0,2238.0,86.0,0,0
30549,1444520,0,60,240,85.0,86.0,3501.0,122.0,0,1
30550,1464952,0,90,240,86.0,98.0,5963.0,148.0,0,0
30551,1464952,0,90,240,86.0,98.0,5963.0,148.0,0,1
30552,1494901,0,90,240,0.0,0.0,0.0,0.0,1,0
30553,1500410,0,60,240,85.0,88.0,3037.0,83.0,0,1
30554,1510285,0,60,240,80.0,86.0,4607.0,135.0,0,1
30555,1531287,0,60,240,94.0,100.0,4822.0,88.0,0,1
30556,1532840,0,60,240,84.0,94.0,5707.0,138.0,0,0
30557,1532840,0,60,240,84.0,94.0,5707.0,138.0,0,1
30558,1534560,0,60,240,75.0,76.0,2367.0,100.0,0,1
30559,1536138,0,90,240,79.0,80.0,1652.0,61.0,0,1
30560,1554143,0,90,240,91.0,92.0,1374.0,55.0,0,0
30561,1554143,0,90,240,91.0,92.0,1374.0,55.0,0,0
30562,1554143,0,90,240,91.0,92.0,1374.0,55.0,0,0
30563,1558539,0,60,240,87.0,90.0,3239.0,72.0,0,0
30564,1559365,1,120,240,0.0,0.0,0.0,0.0,1,0
30565,1562320,0,60,240,76.0,76.0,527.0,29.0,3,0
30566,1614181,0,60,240,64.0,76.0,2650.0,92.0,0,1
30567,1627071,1,120,240,0.0,0.0,22.0,3.0,1,0
30568,1651020,1,120,240,65.0,68.0,584.0,25.0,3,0
30569,1668504,1,90,240,86.0,86.0,6667.0,133.0,0,0
30570,1668504,1,90,240,86.0,86.0,6667.0,133.0,0,1
30571,1689730,1,120,240,87.0,90.0,1688.0,52.0,0,1
30572,1699445,0,120,240,79.0,74.0,7215.0,194.0,0,1
30573,1720712,0,90,240,98.0,96.0,4165.0,163.0,0,1
30574,1742834,0,60,240,83.0,86.0,4350.0,152.0,0,1
30575,1761013,0,60,240,96.0,94.0,2436.0,91.0,0,1
30576,1766303,0,60,240,82.0,86.0,1258.0,54.0,0,0
30577,1772429,0,60,240,75.0,72.0,2824.0,89.0,0,1
30578,1784775,0,120,240,68.0,68.0,3146.0,82.0,0,1
30579,1788974,0,90,240,89.5,100.0,272.0,13.0,2,0
30580,1809578,0,60,240,92.0,90.0,4372.0,120.0,0,1
30581,1813486,1,60,240,86.0,86.0,862.0,21.0,0,0
30582,1813664,0,60,240,0.0,0.0,17.0,3.0,1,0
30583,1821249,0,60,240,82.0,74.0,1821.0,57.0,0,0
30584,1821249,0,60,240,82.0,74.0,1821.0,57.0,0,0
30585,1824428,1,150,240,0.0,0.0,0.0,0.0,1,0
30586,1833107,0,90,240,76.0,76.0,164.0,11.0,2,0
30587,1836988,0,90,240,77.0,80.0,963.0,36.0,0,0
30588,1839012,1,120,240,84.0,80.0,8335.0,229.0,0,1
30589,1839785,0,120,240,0.0,0.0,9.0,1.0,1,0
30590,1844150,0,60,240,79.0,84.0,3422.0,100.0,0,1
30591,1846751,0,90,240,82.0,90.0,1104.0,41.0,0,1
30592,1855249,2,60,240,0.0,0.0,0.0,0.0,1,0
30593,1861445,0,70,240,70.0,70.0,312.0,12.0,3,0
30594,1867563,0,60,240,75.0,60.0,307.0,19.0,3,0
30595,1870830,0,60,240,81.0,100.0,3286.0,124.0,0,1
30596,1874403,1,180,240,0.0,0.0,915.0,34.0,0,0
30597,1878918,0,60,240,68.0,76.0,6077.0,136.0,0,1
30598,1882255,0,60,240,85.0,86.0,4379.0,112.0,0,1
30599,1896915,0,60,240,0.0,0.0,559.0,25.0,3,0
30600,1904916,0,120,240,62.0,70.0,1806.0,58.0,0,1
30601,1905259,0,60,240,86.0,92.0,3727.0,139.0,0,1
30602,1907755,0,90,240,97.0,94.0,11881.0,252.0,0,1
30603,1913435,0,60,240,85.0,80.0,2258.0,61.0,0,1
30604,1917796,1,120,240,86.0,86.0,1426.0,29.0,0,1
30605,1919940,1,120,240,96.0,96.0,3972.0,146.0,0,1
30606,1930949,0,150,240,78.0,80.0,1156.0,82.0,0,0
30607,1930949,0,150,240,78.0,80.0,1156.0,82.0,0,0
30608,1934810,0,90,240,96.0,94.0,3762.0,111.0,0,0
30609,1936679,0,60,240,80.0,76.0,5151.0,192.0,0,1
30610,1936935,0,60,240,0.0,0.0,0.0,0.0,1,0
30611,1936935,0,60,240,0.0,0.0,0.0,0.0,1,0
30612,1966591,0,60,240,86.0,84.0,5898.0,134.0,0,1
30613,1974271,0,90,240,72.0,82.0,1126.0,37.0,0,1
30614,1990127,0,60,240,89.0,100.0,2542.0,57.0,0,1
30615,1997164,1,120,240,86.0,78.0,6551.0,93.0,0,1
30616,1997164,1,120,240,86.0,78.0,6551.0,93.0,0,1
30617,2000491,0,90,240,74.0,82.0,3418.0,67.0,0,1
30618,2001665,0,60,240,58.0,32.0,2891.0,117.0,0,1
30619,2012900,0,80,240,61.0,68.0,635.0,28.0,3,0
30620,2031252,0,90,240,97.0,98.0,2568.0,51.0,0,1
30621,2034533,0,130,240,0.0,0.0,89.0,18.0,1,0
30622,2045440,1,150,240,78.0,88.0,3484.0,96.0,0,1
30623,2045818,0,60,240,71.0,78.0,3257.0,82.0,0,1
30624,2051035,0,60,240,77.0,84.0,3557.0,89.0,0,1
30625,2054019,0,90,240,73.0,80.0,2302.0,79.0,0,1
30626,2057105,0,60,240,74.0,86.0,5832.0,122.0,0,1
30627,2060467,0,60,240,86.0,86.0,2695.0,54.0,0,0
30628,2068918,0,60,240,82.0,72.0,903.0,37.0,0,0
30629,2087100,0,60,240,88.0,88.0,4237.0,168.0,0,1
30630,2090053,0,60,240,86.0,92.0,4499.0,185.0,0,1
30631,2102658,0,60,240,0.0,0.0,0.0,0.0,1,0
30632,2108821,2,120,240,84.0,78.0,3326.0,96.0,0,1
30633,2139037,0,120,240,95.0,96.0,3657.0,101.0,0,1
30634,2139037,0,120,240,95.0,96.0,3657.0,101.0,0,1
30635,2140087,0,90,240,83.0,84.0,2389.0,67.0,0,1
30636,2141085,0,90,240,74.0,74.0,3204.0,78.0,0,1
30637,2142853,0,170,240,91.0,90.0,2041.0,64.0,0,0
30638,2143065,0,100,240,85.0,84.0,3661.0,112.0,0,1
30639,2156733,0,60,240,94.0,94.0,253.0,17.0,2,0
30640,2158399,0,60,240,82.0,88.0,4085.0,138.0,0,1
30641,2182255,0,60,240,89.0,88.0,1587.0,60.0,0,0
30642,2189002,0,60,240,86.0,80.0,2537.0,91.0,0,1
30643,2195318,0,60,240,69.0,66.0,4692.0,151.0,0,1
30644,2195971,0,60,240,76.0,88.0,804.0,38.0,0,0
30645,2197511,0,90,240,69.0,98.0,1977.0,89.0,0,1
30646,2231810,1,150,240,75.0,74.0,3448.0,102.0,0,1
30647,2245011,1,120,240,0.0,0.0,86.0,4.0,1,0
30648,2252905,1,60,240,0.0,0.0,36.0,6.0,1,0
30649,2254252,0,90,240,77.0,72.0,4992.0,168.0,0,0
30650,2272874,0,60,240,49.5,76.0,739.0,48.0,0,0
30651,2280739,0,60,240,88.0,84.0,2950.0,50.0,0,0
30652,2281483,0,70,240,78.0,72.0,5644.0,191.0,0,1
30653,2288454,1,120,240,79.0,78.0,2243.0,64.0,0,1
30654,2288493,0,60,240,0.0,0.0,0.0,0.0,1,0
30655,2327494,0,90,240,65.0,64.0,912.0,49.0,0,0
30656,2327494,0,90,240,65.0,64.0,912.0,49.0,0,1
30657,2338255,0,60,240,87.0,90.0,1544.0,49.0,0,1
30658,2338422,0,60,240,73.0,76.0,2421.0,67.0,0,1
30659,2341415,1,120,240,90.0,92.0,3264.0,97.0,0,1
30660,2343293,0,60,240,78.0,82.0,2532.0,91.0,0,0
30661,2346679,1,180,240,62.0,68.0,5812.0,151.0,0,1
30662,2348120,1,60,240,81.0,82.0,960.0,46.0,0,0
30663,2352280,0,60,240,85.0,80.0,3481.0,131.0,0,1
30664,2354732,0,60,240,81.0,80.0,1746.0,102.0,0,0
30665,2362169,0,60,240,75.0,70.0,1759.0,40.0,0,1
30666,2364565,1,150,240,92.0,96.0,5498.0,142.0,0,1
30667,2367887,0,120,240,0.0,0.0,70.0,3.0,1,0
30668,2367887,0,120,240,0.0,0.0,70.0,3.0,1,0
30669,2375526,0,120,240,64.0,64.0,785.0,20.0,0,0
30670,2381745,2,150,240,86.0,88.0,2598.0,121.0,0,0
30671,2381745,2,150,240,86.0,88.0,2598.0,121.0,0,0
30672,2383921,0,60,240,69.0,82.0,4677.0,146.0,0,1
30673,2387054,0,60,240,100.0,100.0,6738.0,211.0,0,1
30674,2389267,0,120,240,94.0,90.0,4467.0,160.0,0,1
30675,2392327,0,60,240,68.0,88.0,1389.0,33.0,0,0
30676,2395804,1,120,240,70.0,82.0,2379.0,99.0,0,1
30677,2407762,0,60,240,86.0,86.0,1305.0,60.0,0,0
30678,2413191,1,90,240,76.0,88.0,2683.0,86.0,0,1
30679,2419926,0,80,240,78.0,80.0,2391.0,86.0,0,1
30680,2424750,0,60,240,62.0,56.0,2804.0,81.0,0,1
30681,2434017,0,60,240,79.0,72.0,1286.0,65.0,0,0
30682,2436089,0,60,240,82.0,84.0,1954.0,60.0,0,0
30683,2436873,0,135,240,29.0,36.0,1433.0,32.0,0,0
30684,2439239,0,60,240,81.0,78.0,5005.0,157.0,0,0
30685,2439239,0,60,240,81.0,78.0,5005.0,157.0,0,1
30686,2441910,1,120,240,67.0,78.0,1045.0,34.0,0,0
30687,2445410,0,60,240,90.0,90.0,4306.0,96.0,0,1
30688,2446784,0,60,240,0.0,0.0,0.0,0.0,1,0
30689,2457147,0,60,240,88.0,84.0,2878.0,103.0,0,1
30690,2474925,0,60,240,86.0,86.0,497.0,15.0,3,0
30691,2479413,0,90,240,78.0,76.0,5385.0,141.0,0,1
30692,2481646,0,60,240,71.0,76.0,3856.0,125.0,0,1
30693,2488251,0,60,240,89.0,80.0,2590.0,100.0,0,1
30694,2496748,1,120,240,75.0,90.0,3667.0,140.0,0,1
30695,2507271,0,60,240,73.0,80.0,1745.0,63.0,0,0
30696,2508403,0,75,240,84.0,90.0,2289.0,53.0,0,0
30697,2510667,0,60,240,78.0,84.0,5838.0,183.0,0,1
30698,2514431,0,160,240,82.0,90.0,6880.0,225.0,0,1
30699,2514949,1,60,240,70.0,92.0,6034.0,218.0,0,0
30700,2521655,0,60,240,93.0,98.0,9118.0,243.0,0,1
30701,2522335,1,60,240,95.0,94.0,1257.0,84.0,0,1
30702,2525062,0,60,240,91.0,88.0,2897.0,99.0,0,1
30703,2532320,0,60,240,88.0,100.0,13769.0,235.0,0,1
30704,2532323,1,150,240,73.0,78.0,2409.0,133.0,0,1
30705,2532652,0,60,240,0.0,0.0,259.0,12.0,3,0
30706,2532840,1,120,240,64.0,70.0,806.0,25.0,0,0
30707,2533504,1,120,240,97.0,94.0,6824.0,235.0,0,1
30708,2546095,2,150,240,81.0,82.0,2055.0,75.0,0,1
30709,2552831,1,180,240,79.0,78.0,1079.0,51.0,0,0
30710,2553363,0,60,240,84.0,84.0,5152.0,150.0,0,1
30711,2560595,0,60,240,94.0,92.0,3613.0,132.0,0,1
30712,2567054,0,60,240,95.0,94.0,3997.0,121.0,0,1
30713,2567288,0,90,240,100.0,100.0,1141.0,30.0,0,0
30714,2567561,0,60,240,90.0,86.0,2700.0,100.0,0,1
30715,2568893,0,120,240,78.0,76.0,1302.0,69.0,0,0
30716,2578992,1,150,240,95.0,98.0,2510.0,126.0,0,1
30717,2578996,0,60,240,85.0,88.0,3284.0,59.0,0,1
30718,2581800,0,60,240,66.0,66.0,195.0,7.0,2,0
30719,2586748,0,120,240,0.0,0.0,24.0,3.0,1,0
30720,2586748,0,120,240,0.0,0.0,24.0,3.0,1,0
30721,2590999,0,90,240,93.0,88.0,2787.0,126.0,0,1
30722,2599162,0,60,240,81.0,76.0,943.0,39.0,0,0
30723,2599162,0,60,240,81.0,76.0,943.0,39.0,0,0
30724,2600887,0,90,240,79.0,68.0,2569.0,50.0,0,1
30725,2604212,0,60,240,88.0,92.0,8959.0,186.0,0,0
30726,2610837,1,120,240,0.0,0.0,0.0,0.0,1,0
30727,2610837,1,120,240,0.0,0.0,0.0,0.0,1,0
30728,2613930,0,75,240,83.0,86.0,4091.0,131.0,0,1
30729,2617541,0,60,240,88.0,86.0,6357.0,133.0,0,1
30730,2623196,0,60,240,80.0,82.0,4212.0,140.0,0,1
30731,2623427,0,75,240,82.0,80.0,3319.0,118.0,0,0
30732,2623427,0,75,240,82.0,80.0,3319.0,118.0,0,1
30733,2628246,0,60,240,0.0,0.0,8.0,1.0,1,0
30734,2639410,0,60,240,72.0,66.0,1749.0,96.0,0,0
30735,2642994,1,180,240,90.0,90.0,250.0,16.0,2,0
30736,2642994,1,180,240,90.0,90.0,250.0,16.0,2,0
30737,2643574,1,90,240,60.0,78.0,4550.0,112.0,0,1
30738,2644664,0,60,240,0.0,0.0,0.0,0.0,1,0
30739,2646317,1,120,240,73.0,82.0,8782.0,233.0,0,1
30740,2647043,0,60,240,76.0,74.0,3733.0,125.0,0,0
30741,2650929,0,90,240,0.0,0.0,0.0,0.0,1,0
30742,2654409,0,120,240,60.0,78.0,3437.0,95.0,0,1
30743,2657781,1,150,240,85.0,82.0,1346.0,34.0,0,1
30744,2658271,0,120,240,57.0,82.0,243.0,36.0,2,0
30745,2672734,0,60,240,30.0,30.0,792.0,20.0,0,0
30746,2676920,0,60,240,76.0,86.0,4083.0,116.0,0,1
30747,2678429,1,60,240,80.0,76.0,5239.0,175.0,0,1
30748,2684993,0,90,240,71.0,76.0,2469.0,77.0,0,1
30749,2685154,0,60,240,0.0,0.0,17.0,1.0,1,0
30750,2686074,0,60,240,74.0,82.0,2309.0,106.0,0,0
30751,2686074,0,60,240,74.0,82.0,2309.0,106.0,0,1
30752,2686866,0,60,240,64.0,64.0,402.0,22.0,3,0
30753,2686875,0,60,240,87.0,92.0,3419.0,59.0,0,1
30754,2687045,0,60,240,54.0,52.0,2871.0,80.0,0,0
30755,2687045,0,60,240,54.0,52.0,2871.0,80.0,0,0
30756,2688202,1,90,240,0.0,0.0,74.0,7.0,1,0
30757,2688202,1,90,240,0.0,0.0,74.0,7.0,1,0
30758,2691740,0,60,240,82.0,90.0,2811.0,64.0,0,0
30759,26247,2,60,268,88.0,88.0,478.0,18.0,3,0
30760,29335,0,60,268,93.0,94.0,8840.0,230.0,0,1
30761,29769,1,60,268,76.0,88.0,1608.0,71.0,0,0
30762,32221,0,60,268,92.0,94.0,1133.0,48.0,0,0
30763,33600,0,150,268,84.0,84.0,481.0,21.0,3,0
30764,33600,0,150,268,84.0,84.0,481.0,21.0,3,0
30765,34731,0,60,268,74.0,76.0,681.0,33.0,3,0
30766,39882,0,120,268,0.0,0.0,0.0,0.0,1,0
30767,39882,0,120,268,0.0,0.0,0.0,0.0,1,1
30768,42616,0,60,268,75.0,76.0,4093.0,163.0,0,1
30769,43958,0,60,268,92.0,88.0,2220.0,74.0,0,0
30770,43958,0,60,268,92.0,88.0,2220.0,74.0,0,0
30771,47924,0,60,268,41.0,44.0,34.0,2.0,1,0
30772,49670,0,60,268,0.0,0.0,33.0,1.0,1,0
30773,50487,1,60,268,79.0,72.0,5021.0,131.0,0,1
30774,51485,0,120,268,92.0,96.0,2750.0,87.0,0,1
30775,51576,0,90,268,78.0,66.0,5302.0,78.0,0,0
30776,51576,0,90,268,78.0,66.0,5302.0,78.0,0,0
30777,51576,0,90,268,78.0,66.0,5302.0,78.0,0,1
30778,53166,0,60,268,75.0,84.0,2861.0,64.0,0,1
30779,53626,0,60,268,0.0,0.0,39.0,4.0,1,0
30780,54739,1,180,268,0.0,0.0,0.0,0.0,1,0
30781,54882,1,60,268,72.0,82.0,498.0,44.0,3,0
30782,55013,0,120,268,64.0,72.0,604.0,35.0,3,0
30783,55419,0,90,268,78.0,70.0,275.0,11.0,2,0
30784,57844,0,60,268,66.0,80.0,1972.0,64.0,0,1
30785,58077,1,60,268,0.0,0.0,37.0,5.0,1,0
30786,58640,0,90,268,70.0,78.0,1784.0,113.0,0,1
30787,63295,0,150,268,82.0,76.0,1210.0,44.0,0,1
30788,64388,0,120,268,75.0,78.0,4596.0,156.0,0,0
30789,66451,0,60,268,76.0,82.0,1161.0,33.0,0,1
30790,68107,0,60,268,85.0,86.0,4255.0,116.0,0,1
30791,69346,0,90,268,83.0,76.0,1458.0,32.0,0,0
30792,70495,0,60,268,81.0,80.0,5273.0,157.0,0,1
30793,70495,0,60,268,81.0,80.0,5273.0,157.0,0,1
30794,71252,0,60,268,84.0,90.0,1194.0,37.0,0,1
30795,71897,0,120,268,0.0,0.0,261.0,17.0,2,0
30796,72864,2,60,268,86.0,96.0,1423.0,42.0,0,1
30797,77744,0,60,268,80.0,86.0,2273.0,84.0,0,1
30798,77746,0,60,268,74.0,74.0,110.0,8.0,2,0
30799,79261,0,90,268,79.0,82.0,2073.0,59.0,0,1
30800,81536,1,60,268,68.0,64.0,474.0,29.0,3,0
30801,86669,1,220,268,93.0,92.0,2284.0,88.0,0,1
30802,87042,0,120,268,0.0,0.0,0.0,0.0,1,0
30803,88781,1,60,268,69.0,68.0,888.0,52.0,0,0
30804,90901,0,120,268,84.0,80.0,2315.0,91.0,0,1
30805,91629,2,60,268,69.0,68.0,1657.0,35.0,0,0
30806,95746,1,60,268,79.0,72.0,936.0,27.0,0,1
30807,100064,0,60,268,92.0,92.0,6514.0,195.0,0,1
30808,100788,0,90,268,91.0,92.0,3134.0,142.0,0,1
30809,100788,0,90,268,91.0,92.0,3134.0,142.0,0,1
30810,101217,1,90,268,14.0,14.0,332.0,24.0,3,0
30811,101217,1,90,268,14.0,14.0,332.0,24.0,3,0
30812,101420,0,120,268,91.0,92.0,5766.0,136.0,0,1
30813,102028,1,60,268,83.0,86.0,4382.0,182.0,0,1
30814,102343,0,60,268,63.0,76.0,3825.0,146.0,0,1
30815,104213,0,60,268,95.0,90.0,2245.0,98.0,0,1
30816,105629,0,60,268,83.0,86.0,5925.0,183.0,0,1
30817,106690,0,120,268,0.0,0.0,188.0,3.0,2,0
30818,107028,0,90,268,62.0,80.0,581.0,38.0,3,0
30819,107028,0,90,268,62.0,80.0,581.0,38.0,3,0
30820,107084,0,200,268,67.0,48.0,1493.0,70.0,0,0
30821,110881,0,60,268,84.0,90.0,4278.0,132.0,0,1
30822,110881,0,60,268,84.0,90.0,4278.0,132.0,0,1
30823,111678,0,60,268,0.0,0.0,4.0,1.0,1,0
30824,112010,3,180,268,0.0,0.0,0.0,0.0,1,0
30825,112010,3,180,268,0.0,0.0,0.0,0.0,1,0
30826,113487,0,120,268,0.0,0.0,0.0,0.0,1,0
30827,113565,0,180,268,90.0,90.0,2515.0,40.0,0,1
30828,114500,0,120,268,55.0,54.0,3570.0,140.0,0,0
30829,116290,1,120,268,84.0,84.0,139.0,9.0,2,0
30830,116499,0,60,268,0.0,0.0,166.0,14.0,2,0
30831,116529,0,120,268,84.0,82.0,1319.0,52.0,0,0
30832,116529,0,120,268,84.0,82.0,1319.0,52.0,0,0
30833,116631,1,150,268,68.0,68.0,551.0,33.0,3,0
30834,116808,0,60,268,89.0,80.0,12175.0,233.0,0,1
30835,117232,0,90,268,79.0,78.0,1593.0,88.0,0,1
30836,117232,0,90,268,79.0,78.0,1593.0,88.0,0,1
30837,118050,0,90,268,62.0,80.0,1206.0,70.0,0,1
30838,118176,0,60,268,0.0,0.0,147.0,7.0,2,0
30839,124379,1,90,268,0.0,0.0,167.0,9.0,2,0
30840,126074,0,120,268,0.0,0.0,209.0,6.0,2,0
30841,127642,1,120,268,83.0,86.0,2906.0,64.0,0,1
30842,128723,0,120,268,0.0,0.0,76.0,4.0,1,0
30843,130658,0,60,268,78.0,78.0,3496.0,112.0,0,1
30844,132453,0,60,268,46.0,58.0,1661.0,65.0,0,1
30845,133019,0,60,268,71.0,84.0,3783.0,141.0,0,1
30846,133185,0,120,268,86.0,88.0,3326.0,103.0,0,1
30847,133718,0,60,268,69.0,74.0,585.0,24.0,3,0
30848,134847,0,120,268,79.5,62.0,395.0,8.0,3,0
30849,134847,0,120,268,79.5,62.0,395.0,8.0,3,1
30850,136894,0,90,268,76.0,82.0,2793.0,94.0,0,1
30851,137903,1,60,268,65.0,66.0,6273.0,187.0,0,1
30852,139190,0,150,268,88.0,94.0,2999.0,115.0,0,0
30853,139190,0,150,268,88.0,94.0,2999.0,115.0,0,1
30854,139278,0,60,268,90.0,90.0,1881.0,58.0,0,0
30855,139701,1,90,268,86.0,86.0,653.0,17.0,3,0
30856,141648,0,120,268,91.0,96.0,5165.0,196.0,0,1
30857,143752,0,120,268,0.0,0.0,0.0,0.0,1,0
30858,144562,0,90,268,77.0,74.0,1984.0,95.0,0,0
30859,144959,0,120,268,88.0,88.0,412.0,24.0,3,0
30860,144959,0,120,268,88.0,88.0,412.0,24.0,3,0
30861,146738,0,60,268,81.0,82.0,3756.0,98.0,0,1
30862,148328,0,90,268,84.0,84.0,1576.0,57.0,0,0
30863,148931,0,60,268,0.0,0.0,306.0,9.0,3,0
30864,150121,3,210,268,0.0,0.0,0.0,0.0,1,0
30865,150121,3,210,268,0.0,0.0,0.0,0.0,1,0
30866,152037,0,60,268,0.0,0.0,0.0,0.0,1,0
30867,152587,1,90,268,80.0,74.0,5089.0,133.0,0,1
30868,152887,0,60,268,76.0,92.0,351.0,15.0,3,0
30869,154057,0,90,268,73.0,94.0,1465.0,43.0,0,0
30870,154059,0,180,268,50.0,62.0,1977.0,66.0,0,1
30871,154191,0,60,268,83.0,82.0,2695.0,69.0,0,1
30872,155298,0,60,268,73.0,66.0,1512.0,75.0,0,1
30873,155298,0,60,268,73.0,66.0,1512.0,75.0,0,1
30874,156171,0,60,268,76.0,74.0,2421.0,62.0,0,1
30875,156755,0,120,268,0.0,0.0,0.0,0.0,1,0
30876,157647,0,150,268,0.0,0.0,124.0,7.0,2,0
30877,160310,1,60,268,39.0,40.0,4149.0,147.0,0,0
30878,160720,1,90,268,0.0,0.0,9.0,3.0,1,0
30879,160934,0,120,268,66.0,80.0,143.0,18.0,2,0
30880,160946,0,60,268,78.0,88.0,1711.0,41.0,0,1
30881,162809,0,60,268,76.0,84.0,2460.0,128.0,0,1
30882,163120,0,60,268,86.0,88.0,3716.0,168.0,0,1
30883,168229,0,90,268,91.0,88.0,6765.0,185.0,0,1
30884,169908,0,60,268,73.0,74.0,643.0,42.0,3,0
30885,170030,1,60,268,90.0,80.0,1949.0,93.0,0,1
30886,170030,1,60,268,90.0,80.0,1949.0,93.0,0,1
30887,170943,1,150,268,75.0,76.0,2774.0,99.0,0,1
30888,171304,0,60,268,57.0,74.0,1359.0,48.0,0,0
30889,171549,0,120,268,75.0,84.0,1053.0,51.0,0,0
30890,171692,0,90,268,68.0,82.0,2210.0,93.0,0,0
30891,171692,0,90,268,68.0,82.0,2210.0,93.0,0,0
30892,173412,0,60,268,84.0,92.0,2013.0,59.0,0,0
30893,173412,0,60,268,84.0,92.0,2013.0,59.0,0,0
30894,174468,1,60,268,0.0,0.0,1.0,1.0,1,0
30895,175453,0,60,268,66.0,64.0,1319.0,62.0,0,1
30896,177568,2,60,268,81.0,78.0,1020.0,23.0,0,1
30897,178118,0,120,268,65.0,86.0,1120.0,39.0,0,0
30898,178258,0,270,268,0.0,0.0,0.0,0.0,1,0
30899,178258,0,270,268,0.0,0.0,0.0,0.0,1,0
30900,180974,1,60,268,75.0,62.0,4505.0,176.0,0,0
30901,180974,1,60,268,75.0,62.0,4505.0,176.0,0,1
30902,184473,0,60,268,34.0,42.0,1465.0,33.0,0,1
30903,184627,3,90,268,0.0,0.0,261.0,20.0,2,0
30904,184627,3,90,268,0.0,0.0,261.0,20.0,2,0
30905,184720,2,90,268,46.0,46.0,441.0,35.0,3,0
30906,184720,2,90,268,46.0,46.0,441.0,35.0,3,0
30907,184925,0,60,268,0.0,0.0,0.0,0.0,1,0
30908,187199,0,60,268,73.0,84.0,1813.0,60.0,0,1
30909,188524,2,60,268,55.0,56.0,203.0,19.0,2,0
30910,190910,0,120,268,73.0,82.0,305.0,27.0,2,0
30911,192680,0,90,268,86.0,84.0,4000.0,142.0,0,1
30912,198691,0,60,268,14.0,14.0,277.0,17.0,2,0
30913,199361,0,60,268,86.0,90.0,4444.0,153.0,0,0
30914,199361,0,60,268,86.0,90.0,4444.0,153.0,0,1
30915,200278,0,120,268,40.0,40.0,250.0,12.0,2,0
30916,202713,1,60,268,69.0,59.0,376.0,10.0,3,0
30917,206342,1,60,268,59.0,94.0,258.0,12.0,2,0
30918,206599,0,90,268,91.0,98.0,2064.0,89.0,0,0
30919,206599,0,90,268,91.0,98.0,2064.0,89.0,0,1
30920,227254,0,120,268,0.0,0.0,24.0,4.0,1,0
30921,228695,0,120,268,67.0,68.0,1393.0,56.0,0,0
30922,228695,0,120,268,67.0,68.0,1393.0,56.0,0,1
